hh_id,hh_expenditures_0,hh_expenditures_0_pc,hh_weights,urban,hh_size,Income_Group_5,Income_Group_10,hh_expenditures_USD,expenditures,share_ely,Urban
39147,185376,185376,125.77,1,1,5,10,5707.56488808153,9600,0.05178663904712584,Urban
39148,159084,31816.8,125.77,1,5,3,6,4898.057206194772,5940,0.0373387644263408,Urban
39149,480900,240450,125.77,1,2,5,10,14806.490347609226,6000,0.012476606363069246,Urban
39150,243696,60924,125.77,1,4,4,8,7503.186674466579,13200,0.054165845972030724,Urban
39151,387408,129136,125.77,1,3,5,10,11927.953446842575,14400,0.037170115227357206,Urban
39152,113268,56634,125.77,1,2,4,8,3487.422642322732,10080,0.08899247801673905,Urban
39153,57264,57264,125.77,1,1,4,8,1763.1084700883648,0,0,Urban
39154,391860,130620,125.77,1,3,5,10,12065.026632593368,14400,0.03674781809830041,Urban
39155,199284,28469.14285714286,125.77,1,7,3,5,6135.780042488993,10800,0.05419401457216836,Urban
39156,333120,111040,125.77,1,3,5,9,10256.47341359032,7200,0.021613832853025938,Urban
39157,108660,54330,125.77,1,2,4,7,3345.546353028111,4800,0.04417448923246825,Urban
39158,209448,209448,125.77,1,1,5,10,6448.720711844577,1800,0.008594018563080097,Urban
39159,458592,65513.142857142855,125.77,1,7,4,8,14119.646540841775,42000,0.09158467657525644,Urban
39160,324084,108028,125.77,1,3,5,9,9978.26287755165,12000,0.03702743733106232,Urban
39161,62808,62808,697.6429,2,1,4,8,1933.803380645956,5520,0.08788689338937715,Rural
39162,133344,66672,697.6429,2,2,4,8,4105.545121463099,10200,0.07649388048956084,Rural
39163,113100,37700,697.6429,2,3,3,6,3482.250069275532,6600,0.058355437665782495,Rural
39164,76680,38340,697.6429,2,2,3,6,2360.910126543305,3840,0.050078247261345854,Rural
39165,72708,18177,697.6429,2,4,2,3,2238.615720927369,7200,0.09902624195411784,Rural
39166,128916,32229,697.6429,2,4,3,6,3969.2108747190496,8160,0.06329703062459276,Rural
39167,94248,31416,697.6429,2,3,3,6,2901.813479479048,6720,0.07130124777183601,Rural
39168,86712,28904,697.6429,2,3,3,5,2669.7866313618033,7800,0.08995294768890119,Rural
39169,77292,38646,697.6429,2,2,3,6,2379.753071215247,7344,0.09501630181648812,Rural
39170,64716,32358,697.6429,2,2,3,6,1992.54903168201,5760,0.08900426478768775,Rural
39171,146892,73446,716.931,2,2,4,8,4522.676190769421,1932,0.013152520218936361,Rural
39172,85656,21414,716.931,2,4,2,4,2637.2733150651193,2100,0.024516671336508825,Rural
39173,557292,139323,716.931,2,4,5,10,17158.533206071617,6960,0.012488964492581986,Rural
39174,421224,140408,716.931,2,3,5,10,12969.118507343208,5040,0.011965130192011852,Rural
39175,155616,77808,716.931,2,2,5,9,4791.280519720435,3120,0.020049352251696483,Rural
39176,337008,67401.6,716.931,2,5,4,8,10376.181532682656,6000,0.01780373166215639,Rural
39177,128832,25766.4,716.931,2,5,3,5,3966.6245881954496,3300,0.025614754098360656,Rural
39178,222288,44457.6,716.931,2,5,4,7,6844.053080451985,3840,0.017274886633556467,Rural
39179,134400,44800,716.931,2,3,4,7,4138.058437759783,6000,0.044642857142857144,Rural
39180,24120,24120,627.3665,2,1,2,4,742.6337017765326,4800,0.19900497512437812,Rural
39181,30636,15318,627.3665,2,2,2,3,943.2556421072078,4800,0.15667841754798276,Rural
39182,59052,19684,627.3665,2,3,2,4,1818.159426090705,7200,0.1219264377159114,Rural
39183,244596,122298,627.3665,2,2,5,10,7530.896887219435,8400,0.034342344110287984,Rural
39184,117312,39104,627.3665,2,3,3,6,3611.9338649588967,7200,0.06137479541734861,Rural
39185,410832,102708,627.3665,2,4,5,9,12649.157917423567,8880,0.021614674611520036,Rural
39186,119064,39688,627.3665,2,3,3,6,3665.8764124511226,7200,0.060471679096956256,Rural
39187,78996,26332,627.3665,2,3,3,5,2432.2177406939873,7200,0.0911438553850828,Rural
39188,82392,82392,627.3665,2,1,5,9,2536.777610148096,7200,0.08738712496358869,Rural
39189,81972,40986,673.1854,2,2,3,6,2523.8461775300966,6000,0.0731957253696384,Rural
39190,127548,31887,673.1854,2,4,3,6,3927.0913513347086,9600,0.07526578229372471,Rural
39191,50892,25446,673.1854,2,2,3,5,1566.9201637981466,5400,0.10610705022400377,Rural
39192,125352,31338,673.1854,2,4,3,6,3859.478432217741,9600,0.07658433850277618,Rural
39193,104172,34724,673.1854,2,3,3,6,3207.3647587672035,7200,0.06911646123718465,Rural
39194,131088,26217.6,673.1854,2,5,3,5,4036.0848548292747,8400,0.06407909190772611,Rural
39195,37944,18972,673.1854,2,2,2,4,1168.262569660396,5400,0.14231499051233396,Rural
39196,106860,35620,673.1854,2,3,3,6,3290.1259275223993,7800,0.072992700729927,Rural
39197,115200,28800,673.1854,2,4,3,5,3546.9072323655287,5400,0.046875,Rural
39198,45768,45768,720.2817,2,1,4,7,1409.1566858585547,3000,0.06554798112218144,Rural
39199,366720,91680,720.2817,2,4,5,9,11290.988023030266,10200,0.027814136125654452,Rural
39200,297984,49664,720.2817,2,6,4,7,9174.666707718834,13200,0.044297680412371136,Rural
39201,192336,38467.2,720.2817,2,5,3,6,5921.857200036948,6480,0.03369104067881208,Rural
39202,111216,22243.2,720.2817,2,5,2,4,3424.243357246221,8400,0.0755287009063444,Rural
39203,229392,57348,720.2817,2,4,4,8,7062.779026447859,8400,0.0366185394433982,Rural
39204,311592,62318.4,720.2817,2,5,4,8,9593.645124542012,9600,0.030809520141723792,Rural
39205,226344,56586,720.2817,2,4,4,8,6968.933772591521,6000,0.026508323613614677,Rural
39206,43308,21654,107.8958,1,2,2,4,1333.415437667416,0,0,Urban
39207,834900,166980,107.8958,1,5,5,10,25705.8406970658,6720,0.00804886812791951,Urban
39208,108108,54054,107.8958,1,2,4,7,3328.550755873026,3360,0.03108003108003108,Urban
39209,244836,244836,107.8958,1,1,5,10,7538.286277286863,2352,0.009606430426898006,Urban
39210,134904,67452,107.8958,1,2,4,8,4153.576156901383,6240,0.046255114748265436,Urban
39211,122568,24513.6,107.8958,1,5,3,5,3773.761507435574,13200,0.10769532014881535,Urban
39212,646176,161544,107.8958,1,4,5,10,19895.193817543644,21600,0.03342742534541673,Urban
39213,285096,40728,107.8958,1,7,3,6,8777.856461097941,7200,0.025254651064904453,Urban
39214,180876,90438,107.8958,1,2,5,9,5569.013824317251,4320,0.023883765673721222,Urban
39215,45300,45300,107.8958,1,1,4,7,1394.7473752270698,3360,0.07417218543046358,Urban
39216,55956,13989,107.8958,1,4,1,2,1722.8362942208812,3960,0.07076989062835085,Urban
39217,219768,73256,107.8958,1,3,4,8,6766.464484743989,3600,0.016380910778639294,Urban
39218,57000,28500,107.8958,1,2,3,5,1754.9801410141938,1200,0.021052631578947368,Urban
39219,394632,197316,107.8958,1,2,5,10,12150.374087872164,5760,0.014595876664842182,Urban
39220,5988,5988,112.1974,1,1,1,1,184.3652821823332,0,0,Urban
39221,124488,62244,112.1974,1,2,4,8,3832.8766279749993,3000,0.024098708309234624,Urban
39222,74916,37458,112.1974,1,2,3,6,2306.5981095477077,3480,0.04645202626942175,Urban
39223,56592,18864,112.1974,1,3,2,3,1742.418177899566,5040,0.089058524173028,Urban
39224,144408,72204,112.1974,1,2,4,8,4446.196003571539,5880,0.0407179657636696,Urban
39225,243624,81208,112.1974,1,3,5,9,7500.96985744635,5400,0.022165303910944734,Urban
39226,55788,18596,112.1974,1,3,2,3,1717.6637211736816,3240,0.05807700580770058,Urban
39227,324732,54122,112.1974,1,6,4,7,9998.214230733705,3840,0.011825135804294002,Urban
39228,259416,86472,112.1974,1,3,5,9,7987.191723883125,9600,0.03700619853825516,Urban
39229,23856,23856,112.1974,1,1,2,4,734.5053727023616,0,0,Urban
39230,51744,12936,112.1974,1,4,1,2,1593.1524985375167,3360,0.06493506493506493,Urban
39231,73644,36822,112.1974,1,2,3,6,2267.4343421903386,2640,0.03584813426755744,Urban
39232,75576,25192,112.1974,1,3,3,5,2326.9189322331354,4824,0.06382978723404255,Urban
39233,128976,25795.2,112.1974,1,5,3,5,3971.0582222359067,4800,0.03721622627465575,Urban
39234,174600,34920,122.0438,1,5,3,6,5375.781274054005,9600,0.054982817869415807,Urban
39235,239880,79960,122.0438,1,3,5,9,7385.695372394471,4800,0.02001000500250125,Urban
39236,89988,44994,122.0438,1,2,4,7,2770.6518057821977,7200,0.08001066808907854,Urban
39237,23220,23220,122.0438,1,1,2,4,714.9234890236769,4800,0.20671834625322996,Urban
39238,72600,24200,122.0438,1,3,2,4,2235.290495397026,8400,0.11570247933884298,Urban
39239,249864,83288,122.0438,1,3,5,9,7693.093999199483,8400,0.03361828834886178,Urban
39240,153468,38367,122.0438,1,4,3,6,4725.1454786169525,9600,0.06255375713503793,Urban
39241,206844,29549.14285714286,122.0438,1,7,3,5,6368.545829612981,8400,0.04061031502001508,Urban
39242,89376,17875.2,122.0438,1,5,2,3,2751.808861110256,7200,0.08055853920515575,Urban
39243,239892,59973,122.0438,1,4,4,8,7386.064841897843,7200,0.03001350607773498,Urban
39244,85980,21495,122.0438,1,4,2,4,2647.248991656147,7200,0.0837404047452896,Urban
39245,136740,68370,101.6847,1,2,4,8,4210.104990917208,10680,0.07810443176831944,Urban
39246,82476,27492,101.6847,1,3,3,5,2539.363896671696,6240,0.07565837334497308,Urban
39247,216012,108006,101.6847,1,2,5,9,6650.820530188737,7800,0.03610910504971946,Urban
39248,84372,42186,101.6847,1,2,4,7,2597.7400782043783,7800,0.09244773147489689,Urban
39249,121812,30453,101.6847,1,4,3,5,3750.484928723175,7080,0.058122352477588415,Urban
39250,72168,24056,101.6847,1,3,2,4,2221.9895932756554,4680,0.06484868639840373,Urban
39251,145176,72588,101.6847,1,2,4,8,4469.842051787309,4560,0.03141015043808894,Urban
39252,59412,29706,101.6847,1,2,3,5,1829.2435111918471,4032,0.06786507776206827,Urban
39253,84768,84768,101.6847,1,1,5,9,2609.9325718156347,4080,0.04813137032842582,Urban
39254,65832,32916,101.6847,1,2,3,6,2026.9096954955512,3600,0.054684651841049946,Urban
39255,42360,42360,101.6847,1,1,4,7,1304.2273469010747,2400,0.056657223796033995,Urban
39256,125568,62784,101.6847,1,2,4,8,3866.128883278426,2400,0.0191131498470948,Urban
39257,59196,59196,101.6847,1,1,4,8,1822.5930601311618,2160,0.03648895195621326,Urban
39258,32316,32316,101.6847,1,1,3,6,994.9813725792051,1800,0.055699962866691426,Urban
39259,167988,41997,101.6847,1,4,4,7,5172.203577696358,5040,0.030002143010215015,Urban
39260,79020,39510,647.2176,2,2,3,6,2432.9566797007296,7200,0.09111617312072894,Rural
39261,90732,45366,647.2176,2,2,4,7,2793.5589149912253,4800,0.052903055151434994,Rural
39262,63408,63408,647.2176,2,1,4,8,1952.2768558145265,5400,0.08516275548826646,Rural
39263,69756,17439,647.2176,2,4,2,3,2147.726223098002,7200,0.10321692757612248,Rural
39264,156624,26104,647.2176,2,6,3,5,4822.315958003634,10800,0.06895494943303708,Rural
39265,120372,40124,647.2176,2,3,3,6,3706.148588318606,7200,0.059814574818064,Rural
39266,165432,55144,647.2176,2,3,4,8,5093.506573478247,7200,0.04352241404323227,Rural
39267,22512,22512,647.2176,2,1,2,4,693.1247883247637,3600,0.15991471215351813,Rural
39268,113340,56670,131.0024,1,2,4,8,3489.6394593429604,7200,0.06352567496029646,Urban
39269,13440,13440,131.0024,1,1,1,2,413.80584377597836,3000,0.22321428571428573,Urban
39270,74604,37302,131.0024,1,2,3,6,2296.9919024600513,4680,0.06273122084606723,Urban
39271,123324,61662,131.0024,1,2,4,8,3797.038086147973,4560,0.03697577113943758,Urban
39272,80724,80724,131.0024,1,1,5,9,2485.42134917947,3360,0.04162330905306972,Urban
39273,53100,53100,131.0024,1,1,4,7,1634.9025524184858,3360,0.06327683615819209,Urban
39274,212772,212772,131.0024,1,1,5,10,6551.063764278458,5760,0.027071231177034572,Urban
39275,110604,55302,131.0024,1,2,4,8,3405.400412574279,4680,0.04231311706629055,Urban
39276,117720,39240,131.0024,1,3,3,6,3624.4958280735245,5400,0.045871559633027525,Urban
39277,76464,38232,131.0024,1,2,3,6,2354.2596754826195,5040,0.06591337099811675,Urban
39278,104304,26076,131.0024,1,4,3,5,3211.428923304289,6600,0.06327657616198804,Urban
39279,61116,30558,131.0024,1,2,3,5,1881.7081806705874,4560,0.07461221284115453,Urban
39280,17520,17520,131.0024,1,1,2,3,539.4254749222575,4200,0.23972602739726026,Urban
39281,91668,91668,131.0024,1,1,5,9,2822.377536254195,2640,0.028799581097002227,Urban
39282,96396,48198,410.4864,2,2,4,7,2967.9485205825304,4080,0.04232540769326528,Rural
39283,278244,69561,410.4864,2,4,4,8,8566.889374672866,10800,0.03881485315047225,Rural
39284,728628,364314,410.4864,2,2,5,10,22433.818775208598,6000,0.008234654720927551,Rural
39285,153468,51156,410.4864,2,3,4,7,4725.1454786169525,3600,0.02345765892563922,Rural
39286,68364,68364,410.4864,2,1,4,8,2104.8677607069185,7800,0.11409513779182026,Rural
39287,61320,61320,410.4864,2,1,4,8,1887.9891622279013,3000,0.04892367906066536,Rural
39288,462300,115575,410.4864,2,4,5,10,14233.81261738354,10200,0.022063595068137574,Rural
39289,42228,21114,410.4864,2,2,2,4,1300.163182363989,5160,0.12219380505825518,Rural
39290,315264,157632,410.4864,2,2,5,10,9706.702792573664,8640,0.027405602923264313,Rural
39291,36348,36348,410.4864,2,1,3,6,1119.1231257119987,0,0,Rural
39292,411684,102921,582.6724,2,4,5,9,12675.390252162937,24000,0.05829714052525724,Rural
39293,174948,87474,582.6724,2,2,5,9,5386.4958896517755,9600,0.05487344811029563,Rural
39294,316368,158184,582.6724,2,2,5,10,9740.693986883833,7200,0.02275830678197542,Rural
39295,160404,40101,582.6724,2,4,3,6,4938.698851565628,3600,0.022443330590259596,Rural
39296,38700,19350,582.6724,2,2,2,4,1191.539148372795,3264,0.08434108527131783,Rural
39297,665520,166380,582.6724,2,4,5,10,20490.778656978357,10800,0.016227912008654886,Rural
39298,467364,93472.8,582.6724,2,5,5,9,14389.728747806275,6600,0.014121755205792487,Rural
39299,65808,32904,582.6724,2,2,3,6,2026.1707564888084,3600,0.05470459518599562,Rural
39300,331164,165582,582.6724,2,2,5,10,10196.24988454078,3000,0.009058955683588795,Rural
39301,203280,50820,126.4373,1,4,4,7,6258.8133871116725,6000,0.0295159386068477,Urban
39302,314676,104892,126.4373,1,3,5,9,9688.598786908464,24000,0.07626892422682378,Urban
39303,116160,38720,126.4373,1,3,3,6,3576.4647926352413,6000,0.05165289256198347,Urban
39304,414192,138064,126.4373,1,3,5,10,12752.60937836756,12000,0.02897207092362962,Urban
39305,182196,91098,126.4373,1,2,5,9,5609.655469688107,3600,0.019758940920766646,Urban
39306,123216,61608,126.4373,1,2,4,8,3793.71286061763,4200,0.034086482275029216,Urban
39307,31176,31176,126.4373,1,1,3,6,959.8817697589212,3600,0.11547344110854503,Urban
39308,533376,133344,126.4373,1,4,5,10,16422.180485852397,12000,0.02249820014398848,Urban
39309,59580,19860,126.4373,1,3,2,4,1834.416084239047,4800,0.08056394763343404,Urban
39310,114300,38100,126.4373,1,3,3,6,3519.197019612673,3000,0.026246719160104987,Urban
39311,138264,34566,126.4373,1,4,3,6,4257.027617845377,8400,0.060753341433778855,Urban
39312,141852,28370.4,126.4373,1,5,3,5,4367.498999353428,10800,0.07613569071990525,Urban
39313,66720,66720,126.4373,1,1,4,8,2054.2504387450354,3600,0.0539568345323741,Urban
39314,46992,23496,1240.6348,2,2,2,4,1446.8425752024386,4872,0.10367722165474974,Rural
39315,100236,33412,1240.6348,2,3,3,6,3086.1787616613815,2400,0.023943493355680592,Rural
39316,135840,27168,1240.6348,2,5,3,5,4182.394778164353,7680,0.05653710247349823,Rural
39317,353904,70780.8,1240.6348,2,5,4,8,10896.3945934296,13800,0.038993625389936254,Rural
39318,88248,17649.6,1240.6348,2,5,2,3,2717.0787277933437,0,0,Rural
39319,36648,36648,1240.6348,2,1,3,6,1128.3598632962837,1200,0.03274394237066143,Rural
39320,905880,452940,1240.6348,2,2,5,10,27891.252809507685,2400,0.0026493575307987814,Rural
39321,1105308,276327,1240.6348,2,4,5,10,34031.466486037134,10800,0.009771032146695762,Rural
39322,97284,97284,1240.6348,2,1,5,9,2995.2892638320145,1800,0.018502528678919453,Rural
39323,110316,22063.2,1240.6348,2,5,2,4,3396.533144493365,7020,0.06363537474165126,Rural
39324,199176,49794,550.5258,2,4,4,7,6132.454816958651,6000,0.03012411133871551,Rural
39325,366480,122160,550.5258,2,3,5,10,11283.598632962838,10800,0.029469548133595286,Rural
39326,138840,46280,550.5258,2,3,4,7,4274.762154007205,13800,0.09939498703543648,Rural
39327,211716,70572,550.5258,2,3,4,8,6518.550447981774,9600,0.04534376239868503,Rural
39328,111180,111180,550.5258,2,1,5,9,3423.1349487361067,6000,0.053966540744738264,Rural
39329,196932,98466,550.5258,2,2,5,9,6063.364019828197,9600,0.04874779111571507,Rural
39330,152316,38079,550.5258,2,4,3,6,4689.676406293297,4800,0.03151343260064603,Rural
39331,303948,303948,550.5258,2,1,5,10,9358.293050894425,5100,0.01677918591337992,Rural
39332,72024,36012,550.5258,2,2,3,6,2217.5559592351983,0,0,Rural
39333,191640,95820,550.5258,2,2,5,9,5900.427968841405,6000,0.031308703819661866,Rural
39334,100812,33604,573.0205,2,3,3,6,3103.913297823209,6300,0.06249256040947506,Rural
39335,112920,28230,573.0205,2,4,3,5,3476.7080267249607,7200,0.06376195536663125,Rural
39336,468216,156072,573.0205,2,3,5,10,14415.961082545646,6360,0.013583474293915628,Rural
39337,283200,70800,573.0205,2,4,4,8,8719.480279565258,5760,0.020338983050847456,Rural
39338,202476,50619,573.0205,2,4,4,7,6234.058930385788,6240,0.03081846737391098,Rural
39339,64764,32382,573.0205,2,2,3,6,1994.0269096954958,3600,0.055586436909394105,Rural
39340,142032,71016,573.0205,2,2,4,8,4373.041041904,13200,0.09293680297397769,Rural
39341,387516,129172,573.0205,2,3,5,10,11931.278672372919,10800,0.027869816988201776,Rural
39342,48348,16116,573.0205,2,3,2,3,1488.592629083408,6000,0.12410027302060064,Rural
39343,342504,85626,573.0205,2,4,5,9,10545.398565226762,6108,0.017833368369420503,Rural
39344,48396,48396,603.2072,2,1,4,7,1490.0705070968934,5400,0.11157946937763452,Rural
39345,110004,55002,603.2072,2,2,4,7,3386.9269374057085,8400,0.07636085960510527,Rural
39346,18480,18480,603.2072,2,1,2,3,568.9830351919702,3600,0.19480519480519481,Rural
39347,72852,24284,603.2072,2,3,2,4,2243.0493549678254,6960,0.09553615549332894,Rural
39348,202020,50505,603.2072,2,4,4,7,6220.019089257675,7800,0.03861003861003861,Rural
39349,104484,34828,603.2072,2,3,3,6,3216.9709658548604,6960,0.06661306994372344,Rural
39350,81612,20403,603.2072,2,4,2,4,2512.7620924289545,7200,0.08822232024702249,Rural
39351,198504,66168,603.2072,2,3,4,8,6111.764524769852,7800,0.03929391851045823,Rural
39352,93456,93456,603.2072,2,1,5,9,2877.4284922565353,6000,0.06420133538777606,Rural
39353,51816,25908,603.2072,2,2,3,5,1595.369315557745,5400,0.10421491431218156,Rural
39354,45864,22932,123.8468,1,2,2,4,1412.112441885526,3600,0.07849293563579278,Urban
39355,104520,20904,123.8468,1,5,2,4,3218.0793743649747,5400,0.05166475315729047,Urban
39356,92172,23043,123.8468,1,4,2,4,2837.8952553957943,5040,0.05468038015883349,Urban
39357,85776,17155.2,123.8468,1,5,2,3,2640.9680100988335,5520,0.06435366536094013,Urban
39358,161268,40317,123.8468,1,4,3,6,4965.300655808369,9600,0.05952823870823722,Urban
39359,64164,21388,123.8468,1,3,2,4,1975.5534345269252,4080,0.06358705816345614,Urban
39360,270180,135090,123.8468,1,2,5,10,8318.60586840728,7080,0.02620475238729736,Urban
39361,465540,155180,123.8468,1,3,5,10,14333.569383293821,7200,0.015465910555483953,Urban
39362,266532,88844,123.8468,1,3,5,9,8206.28713938237,4680,0.017558867227950116,Urban
39363,79260,79260,123.8468,1,1,5,9,2440.346069768158,3840,0.04844814534443603,Urban
39364,110496,55248,123.8468,1,2,4,8,3402.0751870439362,8208,0.07428323197219809,Urban
39365,156696,52232,123.8468,1,3,4,7,4824.532775023862,6000,0.0382907030173074,Urban
39366,52188,52188,123.8468,1,1,4,7,1606.8228701622588,2964,0.05679466544033111,Urban
39367,70068,23356,719.9655,2,3,2,4,2157.3324301856587,6000,0.08563110121596164,Rural
39368,75072,25024,719.9655,2,3,3,5,2311.401213091536,8400,0.1118925831202046,Rural
39369,194676,194676,719.9655,2,1,5,10,5993.903753194372,4800,0.024656352092707882,Rural
39370,78564,78564,719.9655,2,1,5,9,2418.916838572616,4560,0.0580418512295708,Rural
39371,264120,88040,719.9655,2,3,5,9,8132.023769204718,5040,0.019082235347569285,Rural
39372,166872,41718,719.9655,2,4,4,7,5137.842913882817,3960,0.023730763699122682,Rural
39373,737100,184275,719.9655,2,4,5,10,22694.664244588814,21600,0.029304029304029304,Rural
39374,829020,829020,719.9655,2,1,5,10,25524.800640413807,7200,0.008684953318375913,Rural
39375,87624,43812,719.9655,2,2,4,7,2697.8663136180303,2640,0.030128731854286498,Rural
39376,923244,461622,719.9655,2,2,5,10,28425.875180886113,3600,0.003899294227744778,Rural
